515110	33.593	0.507	-34.094	-0.23	0.22	-0.19	-0.002	-0.028	0.036	0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515118	33.595	0.506	-34.095	0.25	0.19	0.21	-0.007	-0.009	0.023	0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515126	33.599	0.505	-34.098	-0.05	-0.12	0.07	-0.021	0.003	0.023	0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515134	33.604	0.495	-34.093	0.03	-0.01	0.10	-0.021	-0.003	0.027	0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515143	33.605	0.487	-34.087	0.00	-0.14	0.05	-0.016	0.046	0.009	-0.000	0.000	0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515151	33.601	0.491	-34.086	0.08	-0.20	-0.18	-0.013	0.045	0.009	-0.000	0.000	0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515159	33.595	0.496	-34.085	0.19	0.08	-0.25	-0.017	0.039	-0.012	-0.000	0.000	0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515167	33.591	0.498	-34.083	-0.03	0.15	0.00	-0.001	0.044	-0.016	-0.000	0.000	0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515175	33.586	0.502	-34.082	0.02	-0.01	0.11	0.017	0.019	-0.015	-0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515183	33.585	0.505	-34.084	-0.11	-0.12	0.25	0.010	-0.009	-0.029	-0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
